age,educational-num,marital-status,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
58,6,NotMarried,White,Male,0,0,40,US,<=50K
39,11,Married,White,Male,0,0,40,US,<=50K
62,9,NotMarried,White,Female,0,0,38,US,<=50K
51,9,NotMarried,White,Male,0,0,40,US,<=50K
52,10,NotMarried,White,Female,0,0,50,US,<=50K
25,9,NotMarried,White,Female,0,0,30,US,<=50K
26,13,NotMarried,White,Female,0,0,40,US,<=50K
26,6,Married,Black,Male,0,0,40,US,<=50K
59,13,NotMarried,Black,Female,0,0,40,Others,<=50K
21,9,NotMarried,White,Male,0,0,50,US,<=50K
45,14,Married,White,Male,0,0,18,US,>50K
26,9,Married,White,Male,0,0,36,US,<=50K
68,6,NotMarried,White,Male,0,0,20,US,<=50K
60,9,Married,White,Male,0,0,40,US,>50K
65,9,Married,White,Male,0,0,18,US,<=50K
41,14,NotMarried,White,Female,0,0,45,US,<=50K
34,9,Married,White,Male,0,0,50,US,<=50K
28,9,Married,Black,Male,0,0,40,US,<=50K
40,11,NotMarried,White,Female,0,0,40,US,<=50K
57,14,Married,White,Male,0,0,60,US,>50K
37,7,Married,White,Male,0,0,50,US,<=50K
34,6,NotMarried,Black,Male,0,0,60,US,<=50K
21,7,Married,White,Female,0,0,56,US,<=50K
57,13,Married,White,Male,0,0,48,US,>50K
55,13,Married,White,Male,0,1887,40,US,>50K
51,9,NotMarried,White,Male,0,0,60,Others,<=50K
56,13,Married,White,Male,0,0,40,US,>50K
32,10,NotMarried,White,Male,0,0,60,US,<=50K
18,10,NotMarried,White,Male,0,0,15,US,<=50K
48,11,Married,White,Male,0,0,40,US,<=50K
46,13,Married,White,Male,0,0,40,Others,>50K
41,15,Married,White,Male,0,0,50,Others,>50K
33,9,Married,White,Male,0,0,20,US,<=50K
33,9,NotMarried,White,Male,0,0,40,US,<=50K
47,3,Married,White,Male,0,0,40,Others,<=50K
46,9,Married,Amer-Indian-Eskimo,Female,15024,0,40,US,>50K
40,9,NotMarried,White,Female,0,0,38,US,<=50K
42,9,Married,White,Male,0,0,40,Others,<=50K
31,13,Married,White,Male,7298,0,55,US,>50K
51,7,Married,White,Male,0,0,40,US,<=50K
44,10,NotMarried,White,Female,0,0,57,US,<=50K
37,9,NotMarried,White,Female,0,0,40,US,<=50K
25,7,NotMarried,Black,Female,0,0,40,US,<=50K
63,4,Married,White,Male,7688,0,60,US,>50K
52,9,NotMarried,White,Male,0,0,45,US,<=50K
42,10,NotMarried,White,Female,3325,0,40,US,<=50K
28,9,NotMarried,White,Female,0,0,40,US,<=50K
30,14,NotMarried,White,Male,10520,0,40,US,>50K
34,13,Married,White,Male,0,0,50,US,<=50K
37,12,Married,White,Female,0,0,40,US,>50K
31,9,Married,White,Male,0,0,45,US,<=50K
35,10,NotMarried,White,Female,0,0,35,US,<=50K
25,10,NotMarried,White,Female,0,0,40,US,<=50K
38,9,NotMarried,White,Male,0,0,40,US,<=50K
43,9,NotMarried,White,Male,0,0,60,US,<=50K
22,10,NotMarried,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
18,7,NotMarried,White,Male,0,0,20,US,<=50K
26,9,NotMarried,White,Female,0,0,40,US,<=50K
36,9,Married,White,Male,0,0,60,US,>50K
43,9,NotMarried,White,Male,0,0,20,US,<=50K
21,10,NotMarried,White,Female,0,0,25,US,<=50K
62,10,NotMarried,White,Female,0,0,40,US,<=50K
26,9,Married,White,Male,0,0,40,US,<=50K
54,13,Married,White,Male,0,0,40,US,>50K
18,7,NotMarried,White,Female,0,0,20,US,<=50K
65,9,Married,White,Male,0,0,55,US,<=50K
41,9,NotMarried,White,Male,3325,0,50,US,<=50K
31,5,NotMarried,White,Female,0,0,20,US,<=50K
56,5,NotMarried,White,Female,0,0,40,US,<=50K
50,13,Married,White,Male,0,0,50,US,>50K
22,13,NotMarried,White,Female,0,0,35,US,<=50K
36,10,Married,White,Male,0,0,48,US,<=50K
48,16,Married,Asian-Pac-Islander,Male,0,0,40,Others,>50K
30,9,Married,White,Female,0,0,30,US,<=50K
35,10,Married,White,Male,0,0,45,US,<=50K
37,9,Married,White,Male,0,0,30,US,<=50K
32,9,Married,White,Male,0,0,5,US,<=50K
56,14,Married,White,Female,0,0,50,US,<=50K
29,9,NotMarried,White,Male,0,0,35,US,<=50K
41,12,NotMarried,White,Male,0,0,40,US,<=50K
38,9,NotMarried,White,Male,0,0,40,US,<=50K
34,5,NotMarried,White,Female,0,0,35,Others,<=50K
54,8,NotMarried,White,Male,4101,0,40,US,<=50K
36,11,NotMarried,White,Male,0,0,50,US,<=50K
42,11,NotMarried,White,Female,0,0,40,US,<=50K
33,9,Married,White,Male,0,0,50,US,<=50K
21,9,NotMarried,White,Female,0,0,30,US,<=50K
69,6,Married,White,Male,0,0,10,US,<=50K
32,12,NotMarried,Black,Female,0,0,46,Others,<=50K
50,9,Married,White,Male,0,0,40,US,<=50K
40,8,Married,White,Male,0,0,40,Others,<=50K
45,9,NotMarried,White,Female,0,0,40,US,<=50K
31,9,Married,White,Male,0,0,35,US,<=50K
24,13,Married,White,Female,0,0,40,US,<=50K
28,13,NotMarried,White,Male,0,0,60,US,>50K
21,12,NotMarried,White,Female,0,0,5,US,<=50K
43,11,NotMarried,White,Male,0,0,25,US,<=50K
22,9,NotMarried,White,Female,0,0,25,US,<=50K
62,9,Married,White,Male,0,1740,40,US,<=50K
21,10,NotMarried,White,Male,0,0,25,US,<=50K
37,10,Married,White,Male,0,0,45,US,<=50K
34,10,NotMarried,Black,Female,0,0,40,US,<=50K
74,13,Married,White,Male,0,1825,12,US,>50K
43,10,NotMarried,Black,Female,0,0,38,US,<=50K
25,10,NotMarried,White,Female,0,0,40,US,<=50K
43,7,Married,White,Male,0,0,40,US,<=50K
23,7,Married,White,Male,0,0,40,US,<=50K
33,9,NotMarried,Black,Female,0,0,40,US,<=50K
51,13,Married,White,Male,0,0,35,US,>50K
64,13,NotMarried,White,Female,0,0,40,Others,<=50K
35,10,NotMarried,White,Male,0,0,50,US,<=50K
69,6,Married,White,Male,3273,0,45,US,<=50K
32,13,Married,White,Male,0,0,48,US,>50K
20,10,NotMarried,White,Female,0,0,40,US,<=50K
66,9,Married,White,Male,0,0,50,US,>50K
31,10,NotMarried,White,Male,0,0,40,Others,<=50K
22,10,NotMarried,White,Female,0,0,24,US,<=50K
32,15,NotMarried,White,Male,0,0,40,US,<=50K
23,12,NotMarried,White,Female,0,0,40,US,<=50K
21,10,NotMarried,White,Male,0,0,40,US,<=50K
36,9,Married,Asian-Pac-Islander,Female,0,0,2,Others,<=50K
62,4,Married,White,Male,2829,0,40,US,<=50K
24,9,NotMarried,White,Male,0,0,40,US,<=50K
45,10,Married,White,Male,7298,0,50,US,>50K
27,7,Married,White,Male,3942,0,40,US,<=50K
38,15,Married,White,Male,0,2415,90,US,>50K
20,10,NotMarried,White,Female,0,0,5,US,<=50K
30,10,Married,White,Male,0,0,30,US,<=50K
17,6,NotMarried,White,Male,0,0,20,US,<=50K
17,7,NotMarried,Black,Male,0,0,8,US,<=50K
21,11,Married,White,Male,0,0,40,US,<=50K
56,9,Married,White,Male,0,0,40,US,<=50K
59,14,NotMarried,White,Female,4787,0,60,US,>50K
37,10,NotMarried,White,Female,0,0,40,US,<=50K
52,10,NotMarried,White,Female,0,0,40,US,<=50K
50,10,Married,White,Male,0,0,40,US,>50K
55,13,Married,White,Male,7298,0,60,US,>50K
55,13,Married,White,Male,0,0,40,US,>50K
45,9,NotMarried,White,Female,0,0,40,US,<=50K
72,10,Married,White,Male,3471,0,20,US,<=50K
39,10,NotMarried,White,Female,0,0,40,US,<=50K
28,8,NotMarried,White,Female,0,0,40,US,<=50K
38,13,NotMarried,White,Male,0,0,40,US,<=50K
44,10,NotMarried,White,Male,0,1876,55,US,<=50K
51,9,NotMarried,White,Male,0,0,40,US,<=50K
20,10,NotMarried,White,Male,0,1719,36,US,<=50K
25,10,NotMarried,White,Female,0,0,45,US,<=50K
52,10,NotMarried,White,Female,0,0,20,US,>50K
45,9,NotMarried,White,Female,0,0,40,US,<=50K
17,7,NotMarried,White,Female,0,0,12,US,<=50K
20,9,NotMarried,Asian-Pac-Islander,Female,0,0,15,Others,<=50K
64,14,Married,White,Male,0,0,25,US,<=50K
34,9,Married,White,Male,0,1485,40,US,<=50K
74,10,Married,White,Male,0,0,4,US,<=50K
58,7,NotMarried,Black,Female,14084,0,40,US,>50K
44,14,Married,White,Male,0,0,40,US,>50K
23,12,NotMarried,White,Female,0,0,25,US,<=50K
23,9,NotMarried,White,Male,0,0,50,US,<=50K
27,11,NotMarried,White,Female,0,0,36,US,<=50K
34,13,Married,White,Male,0,0,45,US,>50K
18,9,NotMarried,White,Female,0,0,24,US,<=50K
33,7,NotMarried,Black,Female,0,0,17,US,<=50K
50,10,Married,White,Male,0,0,48,US,<=50K
47,9,NotMarried,White,Male,0,0,50,US,<=50K
50,15,Married,White,Male,99999,0,55,US,>50K
18,7,NotMarried,White,Female,0,0,15,US,<=50K
49,15,Married,White,Female,0,1977,60,US,>50K
34,10,Married,White,Male,0,0,50,US,<=50K
51,14,Married,White,Male,7688,0,45,US,>50K
56,10,Married,White,Male,0,0,40,US,>50K
64,9,NotMarried,White,Female,0,0,8,US,<=50K
23,10,NotMarried,White,Female,0,0,50,US,<=50K
33,10,Married,White,Male,0,0,40,US,<=50K
43,14,Married,White,Male,0,0,45,US,<=50K
60,9,NotMarried,White,Male,10520,0,40,US,>50K
57,8,NotMarried,White,Female,0,0,40,US,<=50K
22,13,NotMarried,White,Male,0,0,45,US,<=50K
23,13,NotMarried,White,Male,0,0,40,US,<=50K
54,10,Married,White,Male,0,2415,50,US,>50K
39,9,Married,Black,Male,7688,0,52,US,>50K
32,14,NotMarried,White,Male,0,0,40,US,<=50K
20,10,NotMarried,White,Male,0,0,15,US,<=50K
30,10,NotMarried,White,Male,0,0,52,US,<=50K
56,9,Married,White,Male,0,0,45,US,<=50K
34,9,Married,White,Male,0,0,40,US,<=50K
32,9,NotMarried,White,Male,0,0,40,US,<=50K
59,14,Married,White,Male,0,0,50,US,>50K
19,10,NotMarried,White,Male,0,0,11,US,<=50K
60,5,NotMarried,White,Female,0,0,40,US,<=50K
29,9,Married,White,Male,0,0,42,US,<=50K
24,10,Married,White,Male,0,0,60,US,<=50K
41,14,NotMarried,White,Male,0,0,35,US,<=50K
23,4,Married,Other,Female,0,0,30,Others,<=50K
32,9,Married,White,Male,0,1902,50,US,>50K
51,9,NotMarried,White,Male,0,0,40,Others,<=50K
18,9,NotMarried,White,Male,0,0,10,US,<=50K
28,10,NotMarried,White,Female,0,0,40,Others,<=50K
33,10,Married,White,Female,5178,0,40,US,>50K
38,9,NotMarried,Black,Female,0,0,30,US,<=50K
29,13,NotMarried,White,Male,0,0,50,Others,<=50K
25,9,Married,White,Male,0,0,45,US,<=50K
31,15,NotMarried,White,Male,0,0,55,US,<=50K
34,13,Married,White,Female,0,0,25,US,<=50K
34,9,Married,White,Male,0,1887,45,US,>50K
66,9,Married,White,Male,0,1825,40,US,>50K
41,3,Married,White,Male,0,0,40,Others,<=50K
62,4,Married,White,Male,0,0,20,US,<=50K
58,9,Married,Black,Male,0,0,40,US,<=50K
40,9,NotMarried,White,Female,0,0,40,Others,<=50K
24,13,NotMarried,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
47,9,Married,White,Male,0,0,40,US,>50K
19,9,NotMarried,Black,Male,0,0,25,US,<=50K
32,10,Married,White,Male,0,0,45,US,<=50K
51,10,NotMarried,White,Female,0,0,40,US,<=50K
25,5,Married,White,Male,0,0,45,US,<=50K
60,14,Married,White,Male,0,0,40,US,<=50K
22,10,NotMarried,White,Male,0,0,40,US,<=50K
29,13,Married,White,Female,0,0,50,US,>50K
20,9,Married,White,Male,0,0,40,US,<=50K
42,4,NotMarried,White,Male,0,0,40,Others,<=50K
18,9,NotMarried,White,Male,0,0,20,US,<=50K
23,6,Married,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
28,13,Married,White,Male,0,0,40,Others,>50K
55,13,NotMarried,White,Female,0,0,40,US,>50K
40,9,NotMarried,Black,Male,0,0,40,US,<=50K
52,10,NotMarried,White,Male,0,0,50,US,<=50K
37,9,NotMarried,White,Male,0,0,40,US,>50K
21,10,NotMarried,White,Female,0,1602,22,US,<=50K
35,11,NotMarried,White,Male,0,0,60,US,<=50K
45,10,NotMarried,White,Male,0,0,48,US,<=50K
39,9,NotMarried,Black,Female,0,0,40,US,<=50K
54,9,Married,White,Male,0,0,44,US,<=50K
42,4,NotMarried,White,Female,0,0,40,US,<=50K
26,10,Married,White,Female,0,0,20,US,<=50K
59,12,Married,White,Male,0,0,40,US,<=50K
42,9,Married,White,Female,0,0,40,US,>50K
22,10,NotMarried,Black,Female,0,0,20,US,<=50K
33,13,NotMarried,White,Female,0,0,40,US,<=50K
39,10,Married,White,Male,0,0,40,US,>50K
18,7,NotMarried,White,Male,0,0,70,US,<=50K
46,10,Married,Black,Male,0,0,60,US,>50K
24,13,NotMarried,White,Male,0,0,40,US,<=50K
28,11,Married,White,Female,0,0,30,Others,<=50K
21,9,NotMarried,White,Female,0,0,43,US,<=50K
22,7,NotMarried,White,Male,0,0,30,US,<=50K
61,3,Married,Asian-Pac-Islander,Male,7298,0,40,Others,>50K
56,10,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
21,10,NotMarried,White,Female,0,0,20,US,<=50K
17,6,NotMarried,White,Male,0,0,26,US,<=50K
29,10,Married,White,Male,0,0,40,Others,>50K
28,9,Married,White,Male,0,0,40,US,>50K
62,9,NotMarried,White,Female,0,0,38,US,<=50K
39,9,NotMarried,Black,Male,2176,0,40,US,<=50K
30,9,NotMarried,White,Male,0,0,40,US,<=50K
20,7,NotMarried,White,Male,0,0,40,Others,<=50K
18,7,NotMarried,White,Male,0,0,12,US,<=50K
54,9,NotMarried,White,Male,0,0,40,US,<=50K
49,10,Married,White,Male,0,0,40,US,>50K
33,16,Married,Asian-Pac-Islander,Male,0,0,50,Others,<=50K
50,13,Married,White,Male,0,0,40,US,>50K
57,9,Married,White,Male,0,0,78,US,<=50K
50,9,NotMarried,White,Female,0,0,40,US,<=50K
45,13,Married,White,Male,0,0,40,US,>50K
41,10,Married,White,Male,0,0,40,US,>50K
23,9,Married,White,Male,0,0,48,US,<=50K
23,13,NotMarried,White,Female,0,0,40,US,<=50K
47,9,Married,White,Female,0,0,40,Others,<=50K
39,13,Married,Asian-Pac-Islander,Male,0,0,50,Others,<=50K
29,11,Married,White,Male,0,1887,48,US,>50K
46,9,Married,Black,Male,0,0,40,US,<=50K
18,3,NotMarried,White,Male,0,0,40,US,<=50K
68,4,Married,White,Male,0,0,40,US,<=50K
62,11,Married,White,Male,0,0,40,US,>50K
43,12,Married,White,Male,0,0,40,US,<=50K
35,9,Married,White,Male,0,0,40,US,<=50K
21,9,NotMarried,White,Female,0,0,40,US,<=50K
21,10,NotMarried,White,Male,0,0,40,US,<=50K
41,11,NotMarried,White,Female,0,0,45,US,<=50K
61,9,Married,White,Male,0,0,40,US,<=50K
24,9,NotMarried,White,Male,0,0,50,US,<=50K
21,9,NotMarried,Black,Male,0,0,40,US,<=50K
36,3,Married,White,Male,0,0,40,Others,<=50K
37,11,NotMarried,White,Female,0,0,40,US,<=50K
69,8,Married,White,Male,9386,0,60,US,>50K
49,10,NotMarried,White,Female,0,0,50,US,<=50K
55,9,Married,White,Male,0,0,53,US,>50K
21,9,Married,White,Male,0,0,40,US,<=50K
18,6,NotMarried,White,Male,0,0,40,US,<=50K
26,9,Married,Black,Male,0,0,40,US,<=50K
20,10,NotMarried,White,Female,0,0,18,Others,<=50K
46,9,Married,White,Male,4064,0,55,US,<=50K
23,6,NotMarried,White,Male,0,0,40,US,<=50K
48,9,Married,White,Male,0,0,40,US,>50K
36,9,Married,White,Male,0,1902,48,US,>50K
42,14,NotMarried,White,Male,0,0,40,US,<=50K
41,14,Married,White,Male,0,0,38,US,>50K
45,12,NotMarried,White,Female,0,0,40,Others,<=50K
52,9,NotMarried,White,Male,3325,0,40,US,<=50K
22,13,NotMarried,Black,Female,0,0,18,US,<=50K
20,10,NotMarried,White,Female,2176,0,40,US,<=50K
27,9,NotMarried,White,Male,0,0,43,US,<=50K
36,9,NotMarried,White,Male,0,0,40,US,<=50K
34,9,Married,Amer-Indian-Eskimo,Male,0,0,52,US,<=50K
38,14,Married,White,Male,0,0,50,US,>50K
20,10,NotMarried,White,Female,0,0,40,US,<=50K
47,9,NotMarried,White,Female,0,0,45,US,<=50K
21,9,Married,White,Male,0,0,50,US,<=50K
33,9,NotMarried,White,Male,0,0,40,US,<=50K
31,12,NotMarried,White,Male,0,0,40,US,<=50K
61,8,Married,White,Male,0,0,40,Others,<=50K
46,6,Married,Black,Male,0,0,45,US,<=50K
55,14,Married,Black,Male,0,0,40,US,>50K
19,10,NotMarried,White,Male,0,0,40,US,<=50K
39,9,Married,White,Male,0,0,40,US,>50K
61,9,Married,White,Male,0,0,40,US,<=50K
28,10,Married,White,Male,0,0,40,US,<=50K
28,6,Married,White,Male,0,0,40,US,<=50K
61,9,Married,White,Male,0,0,38,US,>50K
61,9,Married,White,Male,0,0,37,US,<=50K
54,10,Married,White,Male,0,0,40,US,<=50K
50,10,Married,White,Male,0,0,70,Others,<=50K
37,14,Married,White,Female,0,0,45,US,>50K
17,7,NotMarried,White,Female,0,0,30,US,<=50K
56,9,Married,White,Female,0,0,4,US,<=50K
31,13,NotMarried,White,Female,0,0,50,US,>50K
32,13,Married,White,Female,0,0,55,US,>50K
28,7,NotMarried,White,Female,0,0,40,US,<=50K
34,11,Married,White,Male,0,0,40,US,<=50K
33,6,NotMarried,White,Female,0,0,25,US,<=50K
42,11,NotMarried,White,Female,0,0,35,US,<=50K
64,11,Married,White,Male,0,0,48,US,<=50K
29,10,Married,White,Male,0,0,20,US,<=50K
41,3,Married,White,Male,0,0,32,Others,<=50K
45,10,Married,White,Male,0,0,40,US,<=50K
48,14,Married,White,Male,0,0,45,US,>50K
44,10,NotMarried,White,Female,0,0,38,US,<=50K
34,10,NotMarried,White,Male,0,0,40,US,<=50K
40,9,NotMarried,White,Male,0,0,45,US,<=50K
45,9,Married,White,Male,0,2051,40,US,<=50K
23,10,NotMarried,White,Female,0,0,20,US,<=50K
51,13,Married,White,Male,0,0,55,US,>50K
24,9,Married,White,Male,2885,0,50,US,<=50K
57,13,NotMarried,White,Male,10520,0,40,US,>50K
23,10,NotMarried,White,Female,0,1721,40,US,<=50K
34,10,Married,White,Male,0,0,40,US,>50K
36,9,NotMarried,White,Male,4101,0,40,US,<=50K
56,15,Married,White,Male,0,0,32,US,>50K
42,9,NotMarried,White,Female,0,0,40,US,<=50K
45,13,Married,White,Male,0,0,60,US,<=50K
38,13,Married,White,Male,15024,0,70,US,>50K
29,11,Married,White,Male,7688,0,40,US,>50K
54,13,NotMarried,White,Male,0,1340,40,US,<=50K
40,9,Married,White,Male,0,0,40,US,>50K
29,9,Married,White,Male,0,0,40,US,<=50K
35,13,NotMarried,White,Male,0,0,40,US,<=50K
47,9,NotMarried,White,Female,0,0,37,US,<=50K
51,11,NotMarried,White,Female,0,0,43,US,<=50K
28,9,NotMarried,White,Male,0,0,40,Others,<=50K
58,9,Married,White,Male,0,0,45,US,>50K
24,9,NotMarried,White,Female,0,0,25,US,<=50K
46,9,NotMarried,White,Male,0,0,40,US,<=50K
57,6,Married,Black,Male,0,0,48,US,<=50K
22,9,NotMarried,White,Male,0,0,20,US,<=50K
28,13,NotMarried,Black,Male,0,0,30,Others,<=50K
17,6,NotMarried,White,Male,0,0,25,US,<=50K
23,9,NotMarried,White,Male,0,0,60,US,<=50K
19,9,NotMarried,White,Male,0,0,40,US,<=50K
66,9,NotMarried,Black,Female,0,0,35,US,<=50K
38,10,Married,White,Male,0,0,55,US,<=50K
39,10,NotMarried,Black,Female,0,0,40,US,<=50K
39,8,Married,White,Male,0,0,40,US,<=50K
47,9,Married,White,Male,5178,0,40,US,>50K
39,9,NotMarried,White,Male,0,0,60,US,<=50K
22,10,NotMarried,White,Male,0,0,40,US,<=50K
36,9,NotMarried,Black,Male,0,0,30,US,<=50K
32,10,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
29,9,NotMarried,White,Male,0,0,40,US,<=50K
43,13,NotMarried,White,Male,0,0,40,US,<=50K
51,9,Married,White,Male,0,0,40,US,<=50K
42,3,Married,White,Male,0,0,60,US,<=50K
32,8,NotMarried,White,Female,0,0,40,US,<=50K
34,10,NotMarried,White,Male,0,0,40,US,<=50K
51,11,Married,White,Male,0,0,57,US,<=50K
38,13,Married,White,Male,0,0,44,US,<=50K
21,9,NotMarried,Black,Male,0,0,20,US,<=50K
33,13,NotMarried,White,Female,0,0,15,US,<=50K
34,9,Married,White,Male,0,0,40,US,<=50K
32,9,Married,White,Male,0,0,40,US,<=50K
38,11,NotMarried,White,Male,0,0,15,US,<=50K
27,9,Married,Black,Male,0,0,60,US,>50K
35,10,Married,White,Male,0,0,50,US,>50K
29,13,NotMarried,White,Male,0,0,50,US,<=50K
40,9,Married,White,Male,0,0,40,US,<=50K
46,4,Married,Black,Male,0,0,30,US,<=50K
37,9,NotMarried,Black,Female,0,0,30,US,<=50K
38,9,Married,White,Male,3411,0,25,US,<=50K
37,10,Married,Black,Male,0,1887,60,Others,>50K
44,13,Married,White,Male,0,0,45,US,>50K
25,14,NotMarried,White,Male,0,0,30,US,<=50K
38,9,NotMarried,White,Male,0,0,42,US,<=50K
34,12,NotMarried,White,Female,0,0,10,US,<=50K
50,9,Married,White,Male,0,1902,60,US,>50K
46,10,Married,White,Male,0,0,50,US,>50K
20,3,NotMarried,White,Male,0,0,30,Others,<=50K
47,11,Married,White,Male,0,0,38,US,>50K
46,16,Married,White,Male,0,0,60,US,>50K
34,12,NotMarried,White,Male,0,0,40,US,<=50K
61,9,Married,White,Male,0,0,40,US,<=50K
55,10,NotMarried,Black,Female,0,0,37,US,<=50K
36,9,NotMarried,White,Male,0,0,35,US,<=50K
28,10,NotMarried,White,Female,10520,0,40,US,>50K
22,9,NotMarried,White,Male,0,0,40,US,<=50K
34,10,NotMarried,Black,Female,0,0,35,US,<=50K
33,10,NotMarried,Black,Male,0,0,40,US,<=50K
27,9,NotMarried,White,Female,0,0,32,US,<=50K
43,14,Married,White,Male,5013,0,12,US,<=50K
55,6,Married,White,Male,99999,0,40,US,>50K
39,6,Married,White,Female,0,1721,15,US,<=50K
20,10,NotMarried,White,Male,0,0,33,Others,<=50K
38,9,NotMarried,Black,Male,0,0,40,US,<=50K
30,10,NotMarried,White,Male,0,0,40,US,<=50K
21,7,NotMarried,White,Male,0,0,42,Others,<=50K
60,9,Married,White,Male,0,0,30,US,<=50K
43,10,NotMarried,White,Male,0,0,40,US,<=50K
36,9,Married,White,Male,0,0,45,US,>50K
23,10,NotMarried,White,Female,0,0,48,Others,<=50K
57,10,Married,Black,Male,7298,0,40,US,>50K
25,9,NotMarried,Black,Male,0,0,40,US,<=50K
38,9,NotMarried,Black,Female,0,0,32,US,<=50K
22,9,Married,White,Male,0,0,35,US,<=50K
23,3,NotMarried,White,Male,0,0,40,Others,<=50K
61,9,NotMarried,White,Female,0,0,44,US,<=50K
28,10,NotMarried,White,Male,0,0,46,US,<=50K
17,7,NotMarried,White,Female,0,0,10,US,<=50K
21,10,NotMarried,White,Female,0,0,25,US,<=50K
49,14,Married,White,Male,0,0,40,US,<=50K
37,8,NotMarried,White,Male,0,0,35,US,<=50K
23,10,NotMarried,White,Female,0,0,40,Others,<=50K
38,10,Married,White,Male,3137,0,50,US,<=50K
34,13,Married,White,Female,0,0,46,US,>50K
21,9,NotMarried,White,Female,0,0,40,Others,<=50K
27,10,Married,Black,Male,0,0,40,US,>50K
57,9,Married,White,Male,0,0,84,US,>50K
22,9,NotMarried,Black,Male,0,0,25,US,<=50K
20,10,NotMarried,Other,Female,0,0,35,US,<=50K
49,10,Married,White,Female,0,0,65,US,>50K
38,9,Married,White,Male,0,0,40,US,<=50K
40,13,Married,White,Male,0,0,40,US,<=50K
44,9,Married,Black,Male,0,1485,40,Others,<=50K
37,10,Married,White,Female,0,0,20,US,<=50K
57,14,NotMarried,White,Male,0,0,30,US,<=50K
56,4,NotMarried,White,Female,0,0,30,US,<=50K
41,12,NotMarried,White,Male,0,0,80,US,<=50K
50,9,Married,Asian-Pac-Islander,Male,0,0,60,Others,<=50K
33,5,NotMarried,White,Male,0,0,50,US,<=50K
29,14,Married,White,Male,0,0,20,US,<=50K
28,13,Married,White,Male,5178,0,40,US,>50K
35,6,Married,White,Male,0,0,50,US,<=50K
36,9,NotMarried,White,Male,0,0,40,US,<=50K
45,16,NotMarried,Black,Female,0,3004,35,US,>50K
30,12,NotMarried,White,Male,0,0,40,US,<=50K
35,9,Married,White,Male,0,0,60,US,<=50K
27,11,Married,White,Male,0,0,40,US,<=50K
22,9,NotMarried,White,Male,0,0,40,Others,<=50K
24,10,NotMarried,White,Male,0,0,30,US,<=50K
47,13,Married,White,Male,0,0,50,US,>50K
47,10,Married,White,Male,0,0,40,US,>50K
18,7,NotMarried,White,Female,0,0,15,US,<=50K
18,10,NotMarried,White,Male,0,0,30,US,<=50K
31,9,NotMarried,White,Male,0,0,47,US,>50K
43,14,NotMarried,White,Female,0,0,30,US,<=50K
45,9,Married,Other,Male,4064,0,40,US,<=50K
39,9,Married,White,Male,0,0,40,US,<=50K
30,13,NotMarried,White,Male,0,0,50,US,<=50K
22,10,NotMarried,White,Female,0,0,35,US,<=50K
30,9,Married,White,Male,0,0,85,US,<=50K
36,16,Married,White,Male,0,0,60,US,>50K
20,12,NotMarried,White,Male,0,0,30,US,<=50K
61,2,Married,White,Male,3942,0,20,Others,<=50K
27,9,Married,White,Male,0,1902,45,US,<=50K
59,10,Married,White,Male,0,0,60,US,>50K
60,9,Married,White,Male,0,0,40,US,<=50K
43,13,NotMarried,White,Female,0,0,40,US,<=50K
35,9,NotMarried,White,Male,0,0,60,US,<=50K
40,13,Married,White,Male,0,0,50,US,>50K
20,7,Married,White,Male,2961,0,35,US,<=50K
47,14,Married,White,Male,0,0,40,US,<=50K
40,12,NotMarried,White,Male,0,0,50,US,<=50K
20,9,NotMarried,White,Male,0,0,40,US,<=50K
75,10,Married,White,Male,0,0,13,US,<=50K
25,10,NotMarried,White,Female,0,0,40,US,<=50K
47,11,Married,White,Male,0,0,40,US,>50K
29,12,NotMarried,White,Female,0,0,40,US,>50K
34,9,Married,White,Male,0,0,45,US,<=50K
45,13,NotMarried,White,Female,0,0,40,US,<=50K
23,10,NotMarried,White,Male,2597,0,50,US,<=50K
46,12,NotMarried,White,Female,0,0,40,US,<=50K
41,10,NotMarried,Black,Female,0,0,38,US,<=50K
29,13,Married,White,Male,0,0,40,US,>50K
17,7,NotMarried,Amer-Indian-Eskimo,Male,0,0,20,US,<=50K
39,5,Married,White,Male,0,0,40,US,<=50K
37,9,NotMarried,Black,Female,0,0,40,US,<=50K
34,9,Married,Black,Male,0,0,40,Others,<=50K
20,9,NotMarried,White,Male,0,0,40,US,<=50K
18,9,NotMarried,Asian-Pac-Islander,Female,0,1602,38,US,<=50K
52,11,Married,White,Male,0,0,40,US,>50K
42,12,Married,Amer-Indian-Eskimo,Female,0,0,40,US,<=50K
22,3,Married,White,Male,0,0,35,Others,<=50K
66,10,NotMarried,White,Female,0,0,55,US,<=50K
35,9,Married,White,Male,0,0,65,US,<=50K
40,12,NotMarried,White,Male,0,0,40,US,>50K
21,9,NotMarried,Amer-Indian-Eskimo,Female,0,0,38,US,<=50K
51,9,NotMarried,White,Male,0,0,52,US,<=50K
34,6,Married,White,Male,0,0,40,US,<=50K
24,9,Married,White,Male,0,0,40,US,<=50K
